series,noise,walk,edim,hurst,ksent
kro,0.9615749522361078,0.000634959345965,7,0.5899605813674308,8.199793457298592
ks,0.926515469617113,0.0282848468853799,7,0.5850255668032004,8.17791974488925
ksm,0.9131585084794672,0.077830524384966,15,0.5371806392044397,8.128506940141307
kss,0.9078935009512068,0.0705567669875826,7,0.4720513923777764,8.276641380076471
kst,0.9636141075624584,0.0456803483365417,4,0.583443134153634,8.181487574569802
ksu,0.897439835331199,0.0258910444046507,9,0.5618095024463082,8.277971993277117
ksu_,0.7879611996660666,0.098164449612546,14,0.3987305242663499,8.151346829415475
kt,0.9171952357978342,0.0382044821345657,7,0.5093730136338244,8.409071439672212
ktcc,0.9125913826037362,0.118903499664106,9,0.5800928589757824,7.856230810015818
ktec,0.8920328488239772,0.1513266342719703,12,0.6765747769442704,7.661399917862665
ktf,0.9222596690476385,0.0266917495421089,22,0.4463484172843916,8.290127711695073
kth,0.8421403301158648,0.105603054790091,20,0.4007406820190998,8.168922371487922
ktn,0.8884502309269093,0.150450053133748,6,0.3332592792676352,8.181356705696558
ktos,0.9461263798885842,0.0116260279553312,12,0.6308255425263525,8.25305355011798
ktp,0.8959481503719803,0.0375229587402015,12,0.4580098789043216,8.237607967598196
ktwo,0.8838098356946212,0.0231935464885335,21,0.4890322374177103,8.428465579235334
kvhi,0.9063545878349062,0.0335895146725218,11,0.5230932836422838,8.07998684268286
kw,0.8884316965562163,0.0897928516198239,15,0.5462573161404909,8.230384945451345
kweb,0.9470503835864044,0.1012829000682028,7,0.5045773960542667,8.224705211585741
kwn,0.9350957289216736,0.1328859235074149,5,0.383543795933737,8.239089799943766
kwr,0.9592254265719896,0.0222653441838855,14,0.5333723668970732,8.166271123705663
kye,0.9542241407474836,0.1288624846367918,7,0.6742496530867504,8.07225447023658
kyn,0.9385174458456405,0.1040098902025828,15,0.5795921512162068,8.27549640541971
kyn_f,0.6455447727466386,0.1301302621819751,20,0.460390324556875,6.846079291534098
kyo,0.9183996133387669,0.0076097724222374,10,0.4892015758821277,8.198094359578588
l,0.939113303740407,0.0918905522121039,9,0.4357149679927983,8.379747521612167
labl,0.893698271544373,0.015902771748643,11,0.582119627554448,8.330344487635198
lad,0.8934997382516606,0.0429851320059533,10,0.5783280531796741,8.542708519582728
ladr,0.907757938471713,0.0395010192434331,6,0.6128805235802934,8.271387903522436
lake,0.8662759998808341,0.0934118876216805,9,0.4489872169884146,7.997918897716869
lamr,0.9353151807065984,0.0243027302327608,6,0.5077736110872794,8.53223079288171
lanc,0.9326828897756816,0.1236902242845239,11,0.4884609563065888,8.362919727958671
land,0.9299388787588226,0.059098303002971,8,0.6634581760837307,8.240986700273668
laq,0.9408388228707586,0.0943963690057493,20,0.5977962000747866,8.35528885062014
lark,0.913772322260194,0.0935233114442677,8,0.275828361092946,8.17626572484632
laws,0.8507621047739782,0.0187690428620024,10,0.377210155076478,8.285314093725491
layn,0.9089623137468048,0.0199394390296958,11,0.4893951319656905,8.287304745321372
laz,0.9090993248031454,0.0774070459457859,9,0.4921135497546969,8.504744585256681
lb,0.9386624240893024,0.0203750039739598,6,0.4796377392493139,8.554838318174884
lbai,0.9600192716164392,0.0100083221319922,11,0.5443683372990195,7.728969565003625
lbix,0.8931227873946732,0.1580995194963406,15,0.3648795997699204,7.819377446530259
lbrda,0.9548779630035058,0.0012850046052634,11,0.5070678619937266,8.237865343793654
lbrdk,0.9570899251680616,0.0079290249021564,11,0.5187047008629865,8.18543552891507
lbtya,0.9181144183826548,0.0841060086367637,14,0.4454200247894865,8.31159003619563
lbtyk,0.9197906882777068,0.1061321754176788,11,0.4581896037297574,8.380972959629517
lby,0.956959002082762,0.1281889246971621,6,0.5631621506794764,8.142580895549594
lc,0.94901953996846,0.0835807470175722,8,0.5745917392157479,7.842079957834527
lci,0.9393535298661068,0.030413371965305,11,0.5562042050327187,8.22159639834091
lcii,0.9545832224498824,0.0450597168189603,9,0.4901781313200683,8.18341519864043
lcm,0.9462404238409934,0.0550247830451866,12,0.6780773740442515,8.109354630416885
lcnb,0.90525066040462,0.1849486460669989,5,0.4742626751643923,8.175480298446736
lcut,0.8736433511654861,0.0154950859079332,10,0.4623508319093286,8.258647643213779
ldf,0.9249843014246896,0.0820536297014882,12,0.5984556078141582,8.340017856221218
ldl,0.9444284411522668,0.0019936257613972,9,0.5380560562660968,8.438558819720608
ldos,0.958569495056612,0.0064697341082333,13,0.509452003548488,8.272479316511657
ldp,0.9559902907597724,0.0077251926512744,6,0.4150723726580694,8.331875156510801
ldr,0.9377948746086824,0.0210997026057842,10,0.3881057656544837,8.28432581908255
le,0.938274802326487,0.0354069691412805,10,0.5132571220237327,7.97103892384947
lea,0.9365379256814876,0.0783712057855555,11,0.4102582262398151,8.258686032018861
leco,0.9500297812408934,0.0616450570052068,8,0.5879445560588903,8.289720082639246
leds,0.8672903311685084,0.3436459554576974,7,0.4056357099499348,7.6520253275951395
lee,0.890431392348962,0.0850106496804321,5,0.5522300313324326,6.915807786018241
leg,0.8992165605229359,0.0161162728520033,8,0.572513382646008,8.481537256525122
leju,0.9329497149663402,0.0649176643905702,8,0.3813551453615277,8.171913071464255
len-b,0.8928958185161007,0.1118474614990687,18,0.5378359149538622,8.379185896425694
len,0.8761646215975898,0.1069562238733876,9,0.4921558910610511,8.38965986427376
leo,0.9495680081364276,0.0289348860684658,19,0.5251028504167965,8.215439698191403
leu,0.8786724536007996,0.1623256528623358,10,0.5842669787127667,7.977273321533185
lfc,0.9264288319040436,0.0438513808045288,11,0.6641696023144366,8.40604089991764
lfgr,0.8978088547029626,0.0222728710073303,13,0.3257009369019927,7.565879964200611
lfus,0.9521165995256428,0.0317359188274621,7,0.4798431558143578,8.213641358428708
lfvn,0.923600029428899,0.0370282109804749,14,0.6965763943511037,8.049086264392091
lgcy,0.9386666673589256,0.0555413083686999,7,0.5128195045970277,7.681427035733087
lgcyo,0.9521278708792044,0.115351840787223,10,0.6573737080227231,8.279040489562107
lgcyp,0.9505116208248122,0.1272246224465556,13,0.6494212827713445,8.310904510142114
lgi,0.9601616181392664,0.1298876895245291,10,0.6290870318170244,8.365840351809753
lgih,0.9406731160196016,0.0165789364982418,9,0.511584922984811,8.16540899279845
lgl,0.85141698073872,0.0590988033788613,10,0.3383581419001475,7.588669754991707
lgnd,0.919905630328583,0.0556390505574118,8,0.5198145773154319,8.375438964039938
lh,0.9195954842198246,0.0626568373018239,8,0.5439284908760609,8.430755754684716
lhcg,0.9352516799359228,0.0264716331555456,10,0.6231206312772852,8.350786170513556
lho,0.92262489715936,0.0544819832928904,13,0.6144651396321396,8.453810053570187
lho_i,0.6662312038864993,0.1706091971050862,10,0.3815418772315426,7.4513012114272925
lii,0.954918765279449,0.0076111885219585,10,0.4121171279418418,8.461475334724993
linc,0.9024717940061155,0.004885036027278,6,0.6949294155564296,7.576212606407469
lind,0.828739549685941,0.0776643556379481,10,0.4596653505806183,7.638837158401786
link,0.9245739457011736,0.1909925235446128,7,0.5214665667973456,7.220893459512133
linu,0.9186280967772684,0.022822274521586,10,0.5460757718886785,7.563317372622434
lion,0.9258677402115044,0.0537403675734484,8,0.5859264377727464,8.442253156723375
liqt,0.8878337243674868,0.058895161773842,19,0.4067627397735164,7.015179463481302
litb,0.9135633201125064,0.0835076522608277,10,0.4458058470140525,7.6432232847312545
live,0.8627748888662345,0.1573355721737854,10,0.4996344268599885,7.71274370542076
ljpc,0.8505940146196664,0.0638938988726309,7,0.4993275646772322,8.326336209647856
lkfn,0.9557781668052924,0.0335855262836497,12,0.4750417481024355,8.339159484166965
lkq,0.9040958934859232,0.0324655180449925,13,0.4425080217065997,8.532819093625369
ll,0.9098528584587678,0.2346708890221398,6,0.5304793225316549,7.836465651917678
llit,0.8555761158849698,0.2114862832942485,12,0.3394737862831503,7.116539303627802
lll,0.9555377889578586,0.0197041105327946,8,0.5305047078578075,8.318682415605092
llnw,0.93690178654324,0.0407419346730449,27,0.6525859716637243,7.928466908097692
lly,0.8605599914386157,0.0296809725927107,12,0.4660753163898539,8.515257697641214
lm,0.946967341878994,0.1334075862076658,7,0.6568706984542638,8.355903071189598
lmat,0.9397052390583374,0.1613261889309307,6,0.5247959394459578,8.289417026068643
lmnr,0.89684340647679,0.0169160886327655,14,0.5021360002217766,8.454882308708134
lmnx,0.8516839962873877,0.0429701009073615,9,0.3799017509938007,8.418717906565192
lmos,0.9231313913617089,0.0820490730883447,3,0.5543438183055825,8.103312040119054
lmrk,0.8758411013945502,0.1387114327732499,11,0.5259088572324975,8.12247442566792
lmt,0.9622968678690796,0.0685092277739661,6,0.3990084379927914,8.450157638089609
lnc,0.9457257258186094,0.0860052251945151,9,0.5830635347428336,8.439226601957614
lnce,0.8660101687833606,0.1022615700187368,18,0.4382229061711596,8.597639842144524
lnd,0.8783536832963021,0.114069957515708,14,0.4424479778513114,7.985316083959143
lndc,0.8609374374067499,0.042258005154383,19,0.5232331385466563,7.867098909712669
lng,0.950467903287011,0.1403169701008526,8,0.6559395595539149,8.192796561078861
lnn,0.8815462538937069,0.0158867083281259,15,0.3882213561008409,8.528665514051024
lnt,0.9536541545749188,0.094993327737411,9,0.5019650583523583,8.489566070925921
loan,0.924368695507748,0.0936088721296601,8,0.4279978840339395,7.818078989755698
loco,0.9259317402746394,0.1209009987531006,10,0.5428098630612942,7.509238276604724
lode,0.909028391363055,0.2072676124862202,10,0.3143165307775414,7.421272130818928
logi,0.9606152098308272,0.2253913207160645,11,0.4592113441296654,7.90283913774158
logm,0.9463675214389482,0.0288467391229074,13,0.5907879830962988,8.38740131565493
lope,0.9621179929872264,0.0396786203073291,7,0.5949628933241006,7.897707878607684
lor,0.9489204855002872,0.0904638645889405,8,0.6673297323346735,8.399124467058494
lorl,0.9623220282090228,0.0230100016149275,12,0.716997793469346,8.151112822195953
lov,0.9507478589195484,0.0506676143820867,5,0.5997382941351683,7.517084742208682
low,0.8773040376053954,0.0052813576490502,16,0.4807373848378359,8.52461238452246
loxo,0.9427659368875396,0.1532408037848995,10,0.5214387948465716,7.996831966895102
lpcn,0.913575722091007,0.0608822429338333,13,0.5503836058159212,7.9556291311079965
lpg,0.9238981011670192,0.0420361745489025,7,0.5385362318516697,8.503003566014492
lpi,0.8668446585863575,0.1087643433198923,24,0.5502372429145502,8.247879102785582
lpl,0.9104075540379888,0.0706398885317423,15,0.5389657783511589,8.413198117553518
lpla,0.9301458880508388,0.0400473750390846,15,0.5887826526366086,8.17704814812433
lpnt,0.880396526970037,0.0531778254424151,13,0.4096841084023347,8.275544260082501
lpsn,0.912061699793754,0.1574408237955256,16,0.6410575248094389,8.041955135589857
lpt,0.9440843117638512,0.1429070942315448,12,0.5423581782915801,8.454882308708134
lpth,0.8806405466211965,0.0655791060071817,14,0.4961068600142448,7.474229187171901
lpx,0.9384885069624967,0.1187009655896168,14,0.4707290612629797,8.219213290551663
lq,0.948499296364782,0.0590744101150968,8,0.6780528676680501,8.442982244469695
lqdt,0.900075830730657,0.1033085745818782,7,0.6001218174569505,8.061680583391853
lrad,0.8869481523466468,0.0131666150307814,20,0.4082493018844528,7.0041833408438965
lrcx,0.9655029208778788,0.0217652119308094,15,0.5317766711867673,7.902220702979534
lrn,0.907171994160934,0.0033752520358703,41,0.5115508108297574,8.45368947938858
lsbk,0.9039521957104292,0.230136696318095,11,0.4770309416344439,7.720314811110599
lscc,0.8711153936619788,0.0428420191777225,14,0.4821577001035613,7.93062404038618
lsi,0.917714343672572,0.0915796946919212,19,0.5295064584450468,8.370667420625857
lstr,0.9442256045677488,0.0562172580067119,13,0.4843597975433364,8.084591920987014
ltbr,0.9113440488889412,0.3064901482979765,9,0.447853750755528,7.467918617690374
ltc,0.9213647242821096,0.0827830339371692,9,0.4286761264948685,8.57055157158176
ltm,0.9507614273553469,0.1482957981773801,15,0.6276725815633586,8.47674279640681
ltrpa,0.920483201626515,0.0756595238365993,6,0.4128144236395825,8.308792989647731
ltrx,0.8966274151193222,0.0776100031479345,10,0.5583530459034655,7.453124029086498
lts,0.9112365264137644,0.0346820224404318,11,0.5293629927172401,7.003388223199208
lts_a,0.7549652112186007,0.0817887022528995,8,0.3668138618731656,7.506804044509829
ltxb,0.9450930912686208,0.0611004344166936,12,0.5401649535127314,8.439416965639008
lub,0.9374265833884082,0.0260316777779219,6,0.4880429421266812,7.650822387880788
luk,0.942352182127948,0.0666639439995706,13,0.6613645442204723,8.513420969073437
lulu,0.841906639008933,0.0851061008984035,8,0.4412953585884374,8.269773994300532
luna,0.8748813330116172,0.0593483153988529,8,0.494090282460284,6.673072706638082
luv,0.928551987103046,0.0522061068629473,8,0.4627115313780939,8.45524486008689
lvlt,0.8635122151365887,0.0210530910441471,11,0.3872886825718504,8.397847415525396
lvnta,0.9427426869273622,0.0320481176794185,10,0.5439077288854879,8.04969510451946
lvs,0.9131953424179602,0.0529653143716548,14,0.494183690754814,8.46691564224332
lway,0.9271776169581258,0.0211437156989308,7,0.5775686621344206,8.127820078830442
lxfr,0.8485571486996376,0.0076955795602475,28,0.5249698122698798,8.344401910297982
lxft,0.8660686079128693,0.0356307992680922,12,0.5031150976438824,8.299826773971041
lxp,0.9400799442274052,0.1622598510317915,16,0.6836401568182993,8.449399097800383
lxp_c,0.8661722176962956,0.1214469675444114,13,0.4088649587671539,8.0787680935375
lxrx,0.9001983513517641,0.0447019822639651,11,0.4524432847470744,8.36374248819356
lxu,0.9467965901935612,0.1549399263623947,9,0.5817122812170759,7.962695186596857
lyb,0.8787184518510961,0.0408517860640992,17,0.4626996640485453,8.384400454579115
lyg,0.9057240436392276,0.0067460398924399,9,0.499448294704212,8.135805989841813
lyts,0.891890922310305,0.025494450693873,12,0.4332758334510891,8.438303391676945
lyv,0.9478182153869584,0.0181353336664953,7,0.5644547759290683,8.100110069992304
lzb,0.8179243756223818,0.1151166464157431,10,0.5103364116742573,8.05263466008596
m,0.9535106186275903,0.0099377370412996,11,0.5613556588976742,8.338487943077
ma,0.9538042408984186,0.0677720087989754,10,0.4204357781701416,8.272444912695383
maa,0.945842714381939,0.0978489938926291,10,0.3759366685696025,8.623331468859817
mab,0.8986229659575455,0.0081121509359047,11,0.5373306435859585,8.336588186983969
mac,0.9067939228676134,0.060489812905359,11,0.4716906296073813,8.478868301864747
mack,0.9407708581744468,0.0773897413612323,5,0.336900539118998,8.286956758432138
mag,0.9204885780877096,0.0340244393087211,14,0.4688447837359291,8.28821826360848
mags,0.8596327887261592,0.1313432206444003,19,0.4469473074152489,7.566727962785821
main,0.9630178684800668,0.031373714829276,10,0.463584195614821,8.427701331941359
mams,0.8253490469692605,0.1507448152597703,10,0.34697300679292,7.550127275110293
man,0.9338517608419044,0.0108930587960512,11,0.5601446564456406,8.457697757375923
manh,0.8981722443250455,0.0214669249944918,10,0.5947113124682483,8.556680753747417
mant,0.9233510110183524,0.0801170525845824,8,0.5054004658082931,8.337745630620015
manu,0.8480158499295227,0.0261884237139313,10,0.4584515734312754,8.115448998282915
mar,0.948896738216405,0.0458998572846057,10,0.5305648609216799,8.219610471882545
mara,0.943296630964262,0.1711028438982713,8,0.5796928896040459,7.685139158391382
mark,0.8686637914176828,0.0160913989300985,7,0.440518164841968,7.514334002696663
marps,0.939763480848449,0.0236115439459168,9,0.4905731675701505,8.022618169188789
mas,0.9455667121668672,0.0411453673671763,13,0.4799099020784534,8.522270595557327
masi,0.9604939498109356,0.0848360253276081,13,0.5404808152733191,8.139796847576507
mat,0.9165868139917852,0.0646560784235927,19,0.5048938085127535,8.346105595704866
matr,0.9359077344327544,0.0140308980811296,13,0.4584578505151095,7.602355734673178
matw,0.9361966834274136,0.0748702594945466,12,0.4814390088685824,8.41306131553967
matx,0.880905572443185,0.0344816504806442,15,0.5248631974903879,8.231944085002613
mav,0.9042866345851964,0.1020023499081843,9,0.5692022018206103,8.26288070428147
mays,0.9251881839985856,0.2299457083829799,11,0.4755222108717634,7.729340521595442
mbfi,0.9371207732603858,0.1207909059348004,17,0.4557039883654067,8.525182509282084
mbfip,0.9236276901943178,0.2395417681517599,7,0.4903657524360327,7.780549944090135
mbi,0.8803476876205888,0.0197264350147918,15,0.4205867027731458,8.43594244486054
mbii,0.9164392781056244,0.0085745588095133,7,0.4912822060789851,7.650456722186163
mbot,0.9331093313327292,0.3282230496526681,2,0.3255598615242817,6.8878502760531966
mbt,0.9190675660027702,0.0898715839378744,9,0.5463741750582608,8.418170698509794
mbtf,0.9548874749615044,0.0480625685381279,5,0.4618916945002262,8.048314462368376
mbuu,0.9395882505205956,0.0139047206272313,12,0.5821991831433087,8.326384064310647
mbvx,0.8990690657695971,0.0523679954996294,8,0.5163582907857809,7.463623512572803
mbwm,0.9465192569053922,0.032363757874035,8,0.4458347821505802,8.39702488142636
mc,0.9449237512340812,0.0076017572187516,8,0.54908554207173,7.98685546296107
mca,0.9346932731698442,0.0677254885385644,7,0.5022666494909667,8.426476875791248
mcbc,0.9653257912874912,0.0484418080673634,9,0.661570238585745,8.006391614364151
mcc,0.8782858446070135,0.0142026083708263,14,0.5748591298903309,8.150110130421934
mcd,0.9632790211461396,0.0190324678937661,13,0.4963562564752045,8.155324462439502
mcep,0.92373194843541,0.0119627100398772,7,0.5166423174454217,8.17210343514565
mcf,0.938791402042595,0.035853733396773,13,0.5602329418949795,7.91389569932855
mchp,0.962536055753214,0.015643390775333,13,0.5080083081541643,8.294111051723853
mchx,0.8962934982418232,0.1516399662023027,11,0.4006453513569921,7.59232359536645
mci,0.9017882626373828,0.0219657520136823,16,0.4853864433124303,8.363274761631512
mck,0.9225576578651647,0.0792022463132631,8,0.5319702800117306,8.430666807333662
mcn,0.940826382842294,0.0714034347929064,22,0.5682040834097556,7.868662836344651
mco,0.9367605717925798,0.0972675397936374,6,0.5384522038011216,8.249222184965511
mcr,0.9514923725159244,0.0136268441053984,12,0.6366911963635992,8.222200700780954
mcri,0.9451519201514674,0.0139980215486974,10,0.3956249872478731,8.043876679161434
mcs,0.95061459626955,0.0105903215083892,10,0.452757680095057,8.126130313375992
mcv,0.8983900798555915,0.2645797525272042,7,0.5543201180513808,8.050502027250618
mcy,0.8858559152658507,0.0050204589789645,15,0.5557881863922385,8.388421957277126
md,0.9210699334028576,0.0271202666188531,12,0.5048122510497118,8.062187002218662
mdc,0.9207355244649345,0.0242764476149814,15,0.5489642296579336,8.29431786937334
mdca,0.9205688035730591,0.2134166488553743,13,0.5635675617308987,8.152117009850057
mdco,0.8854888071720836,0.0539391028384959,11,0.3727584075905908,8.304490139080254
mdgl,0.926852539353322,0.249934454317978,10,0.6163597256775496,7.067942601677084
mdly,0.9055821308454188,0.0616866304959001,15,0.5466588833540964,7.959474430519336
mdlz,0.8665202579226221,0.0083412148195409,8,0.4194799073851639,8.300904962249593
mdp,0.9140479019736014,0.0398887248749293,11,0.600571800288789,8.478797756633579
mdr,0.9227602794978595,0.0483874442163965,6,0.5095412400747603,8.411399777790825
mdrx,0.8464311710783889,0.0344079366345688,11,0.4870015986900407,8.189941967874606
mdso,0.9227678145684902,0.0008120777827697,11,0.5533725258352309,8.283038335407184
mdt,0.891620696494852,0.0069025071136274,12,0.526882680485797,8.353764341020998
mdu,0.9478868536712064,0.0541838006455364,10,0.6370584213944717,8.501166837446714
mdwd,0.8540500342217985,0.0510085954391528,14,0.3730640469470744,7.665216831873374
mdxg,0.9014788236367338,0.0031014132395132,9,0.404650206767857,8.205546513381085
med,0.9428375614929072,0.097715577186308,9,0.5412860045085999,7.903512626983335
meet,0.9161634148744338,0.0967700448766006,8,0.5466475761938316,8.12963283572421
mei,0.8970287620188867,0.0700976431959075,10,0.4905562962818349,8.516199083905917
meip,0.8219821368784253,0.3656746857341826,14,0.4705741581313341,7.19082148464857
meli,0.93975694034261,0.087818244729533,10,0.5673475606387904,8.403356546258948
men,0.9423676012062556,0.0526993183544052,9,0.4592333014818301,8.373012968443946
meoh,0.9257750753602496,0.1219841869529848,10,0.6048202939771031,8.548925543374315
merc,0.9180536567212926,0.0260089464122104,18,0.629495541427535,8.202775160523133
mer_k,0.7348149196821969,0.1148078555360223,21,0.4348711577178901,6.695584746566244
mer_p,0.7241685597922807,0.0636210492335893,49,0.3466638043856314,6.967186851015695
met,0.910440692140556,0.0533876785764078,19,0.4597799747004416,8.382694821020436
met_a,0.8047976707864027,0.0630352617416378,16,0.4107997669743324,7.65505804163736
mfa,0.9566596018115734,0.0748654398781472,13,0.6797825285449857,8.124644253071548
mfa_b,0.8188636597590251,0.0434387298953142,7,0.5199642544224632,7.690253976618345
mfc,0.929051684468536,0.0959849746996773,10,0.480616042530308,8.401223296959243
mfcb,0.9346765534409855,0.0262954089646163,9,0.4576497439422216,7.404622305675216
mfg,0.8919180960153333,0.0308777928478455,14,0.5474974475372795,7.656260953278987
mfin,0.9457160576955704,0.0045244490288742,5,0.5137979107802048,8.285678514478628
mfl,0.942124292052152,0.0438415644864378,14,0.5239258203785426,8.281179672002418
mfm,0.9381696014780204,0.006065803565626,14,0.4508248706363106,8.218665326764883
mfnc,0.910687090905554,0.1472298941500047,7,0.4096956311404464,7.972691883247753
mfo,0.941311467702368,0.0616526258552241,6,0.4639045628428294,8.34326046835832
mfsf,0.9437665001358644,0.007817940844605,6,0.3508472226229994,8.244748957401836
mft,0.9431932933357412,0.0304363654734662,8,0.5445048325117918,8.297037225024868
mfv,0.9548404008409986,0.0729557695578362,6,0.7261997882153719,8.139236188674591
mg,0.8526971287865136,0.1613671627571589,10,0.4765080010170359,8.31569102038699
mga,0.9110315985776476,0.0941861059977866,7,0.5009902855573939,8.463950166851017
mgcd,0.8831417984588086,0.0989008795194312,17,0.4794450460856705,7.942335757676058
mgee,0.9541733353626888,0.0143599064813133,14,0.5243865467013716,8.400345390491502
mgen,0.8202071769484826,0.5233273792459234,7,0.5307972736699058,7.447889879097895
mgf,0.8534560175572653,0.0125360558241626,11,0.432545148098432,7.836597752051548
mgi,0.9433220681242188,0.0826822931559005,16,0.6099996023736676,8.223018735878329
mgic,0.9238133118086508,0.014711951831734,13,0.3884774803033461,7.77148527154188
mgln,0.9018921716586424,0.0618510511524091,7,0.479766251002806,8.390424111567732
mgm,0.9316616445305768,0.1085091206132626,9,0.4806795794547439,8.480255479854508
mgnx,0.896524981870604,0.0018381206123829,6,0.5629580936519158,8.451295095040457
mgpi,0.9567175406456656,0.14575538608281,14,0.4599416464879878,8.0202726213707
mgrc,0.9318289978331518,0.0124320401064546,6,0.4730392488610671,8.338430848692353
mgu,0.9496712207388102,0.1959206038281414,8,0.6500243786654761,8.438952997929917
mgyr,0.9331964031307136,0.1780963375076956,15,0.5232675929358814,7.892388145270966
mhd,0.938550303882442,0.1077251857415405,18,0.4818910489472781,8.494037350337798
mhe,0.8671550170555107,0.1130986591411353,6,0.487018619930614,8.258691739023613
mhf,0.9162335158309332,0.0765461216829991,10,0.5470288034364837,8.190658586641643
mhh,0.8754621921718078,0.1211661984902301,20,0.2756943124214819,8.211829567819498
mhi,0.9039582878265082,0.055010291365201,16,0.5394545883426252,8.309575639061595
mhk,0.9288696314050318,0.0637078659181072,16,0.5413371293888783,8.378568143139129
mhld,0.9044275757143416,0.0426876505555737,12,0.5772812976584453,7.918975193066743
mhn,0.9349476027124644,0.1094087806988254,20,0.5213966158794957,8.335169608299507
mhnc,0.9232706585595828,0.0149044028762492,8,0.4607357679926033,8.409875797787212
mho,0.9162040440557344,0.0823866760977518,8,0.533190112320684,8.218147797388248
mh_a,0.778576978190529,0.1708522307721807,13,0.33437388992721,7.684448445683857
mic,0.90227884869918,0.0809631311281383,8,0.6600629401159572,8.341293925887081
micr,0.938779030320538,0.0733213291111281,18,0.3817267640671436,7.542895882460938
mict,0.9191925217247,0.1143535276167011,13,0.2086270025729545,7.914362744415118
midd,0.9058818103126124,0.0727144118954665,22,0.559482371569366,8.467339272995535
mie,0.9423165733523462,0.0866810884250804,12,0.6806325169413927,8.153347320363364
mik,0.8941449709993698,0.0740811899911924,11,0.4605133737072412,8.455744213479493
min,0.9135989412920474,0.0175730299729552,11,0.345942975951449,7.547328672185298
mind,0.8906543562584535,0.0037552025750563,11,0.5390640351698381,7.822267199282171
mini,0.8843609533323613,0.111545320352838,16,0.4465030559679742,8.361184641857086
mitk,0.9303231702880216,0.0949307266593306,7,0.5257423656338345,7.985803968527499
mitl,0.8711025163577897,0.0997261361053534,8,0.3640336031192551,8.027526608976812
mitt,0.9579951823961664,0.0525410938207645,10,0.7273146427280204,8.423119170341431
miw,0.9168094650128036,0.1222508895057794,8,0.5175588426344874,8.382452843823291
mixt,0.9336195079385972,0.0234888900492551,8,0.6290456191679485,8.336269731415051
miy,0.9509250496784198,0.0944554017666717,10,0.5316146812742696,8.302558982292524
mkc-v,0.9407709125981716,0.0047442838169858,9,0.4215467555237828,8.519518400550648
mkc,0.936162427937264,0.0228877910293193,15,0.4871678354929684,8.4884173374162
mkl,0.9375198217934972,0.0726651443500765,13,0.4783369595947476,8.436853186161931
mksi,0.9642204068331156,0.048844143157271,10,0.5536147343349039,7.711086874521633
mktx,0.9624675357931238,0.0625620632836282,8,0.4072517611056316,8.47916008187648
mlab,0.9244089050961696,0.0784647217363324,7,0.456417323812301,8.511311691447737
mlco,0.917169524202484,0.1389867016030033,12,0.4379533097415548,8.52542072762627
mlhr,0.8840095558865049,0.0511361654705705,12,0.4564877969341332,8.372725913569727
mli,0.9134118832578432,0.1048623718523709,12,0.6046968524558559,8.340994402033578
mlm,0.9371221172274368,0.0892435391364397,12,0.4658718092830254,8.53174961547314
mlnk,0.9573998629452576,0.0026996772770695,9,0.7091057789157404,7.330758471325499
mlnt,0.927111776486782,0.150518878819317,4,0.556106868638936,7.95284337543974
mlnx,0.8108446566000996,0.0283989588798928,32,0.4434230027952615,8.243737025905963
mlp,0.9050038234712614,0.3329651217710374,8,0.5174082372302007,7.045396495438942
mlr,0.8984577521562485,0.041179398484695,26,0.3718914334961215,8.233946013157366
mlvf,0.9558729377188636,0.1755900812043074,11,0.5473117155121845,7.799609580027434
mmac,0.9711733860254608,0.0106264957050491,7,0.4901193240934736,7.875315199614842
mmc,0.9586686077132248,0.019593372864186,20,0.511251768655912,8.30290313155139
mmd,0.9588974524045244,0.094632140915258,8,0.5772005873444498,8.390640395074929
mmi,0.9185805119963968,0.1119329506721156,12,0.6944110976377597,7.924566106835551
mmlp,0.9080952671423188,0.067749465909696,17,0.5802785148180268,8.228463028385468
mmm,0.950974085301849,0.0058984772093628,8,0.5759270333547829,8.24599655639203
mmp,0.865552121380438,0.0443734945509566,12,0.4591659430508973,8.41613789925587
mms,0.8262265844171005,0.0623564298897503,15,0.4854162393098241,8.4617584046104
mmsi,0.9459058308901296,0.0827970012181591,11,0.4754108054921814,8.198011119232284
mmt,0.9533078949205982,0.0798903939912195,11,0.5918019701958899,8.085196675698766
mmu,0.9258755367147996,0.0301816711623749,7,0.4719133269561876,8.423733390910893
mmv,0.913635115887874,0.1170471055480506,19,0.4561269099394745,8.418988507471317
mmyt,0.9116691697038104,0.1217030248274644,8,0.6042288617426184,8.43952589967526
mn,0.9257514082534338,0.0426733852210926,8,0.4973262978231275,8.233910627473854
mndo,0.8960103182221003,0.0470516237498135,12,0.451683008512919,7.314049397999045
mne,0.909123606978402,0.036861884899801,6,0.5100998563164197,8.2709017748405
mnga,0.8995043643201519,0.2633319403513159,4,0.614043544632462,7.415781172916061
mni,0.9242116293271916,0.0545576974483033,10,0.6900245174089621,7.690751574829657
mnk,0.943289843208113,0.0118541723805689,13,0.4392913948148966,8.28509975837009
mnkd,0.9491281686578756,0.0871845338671539,8,0.4449949415034527,7.777317375883117
mnov,0.9054100381582768,0.0588654303445608,7,0.6205532531712744,8.270812827489443
mnp,0.9410242612853046,0.1064532847147902,10,0.5206777055214578,8.3899018414709
