series,meanmape,mapegt10,std
unf,2.629012702432353,0.017094017094017096,2.1627593735590644
unfi,5.182438541652462,0.10256410256410256,3.6307336551988856
unh,1.5960503415100507,0.0,1.2342558374829045
unm,3.297311723489774,0.042735042735042736,2.804035067819007
unp,2.872587352166303,0.017094017094017096,2.115934080054781
unt,9.491373504218393,0.3076923076923077,7.127456203306163
unty,2.8418093467177172,0.02564102564102564,2.823829514124056
uone,11.483979510999163,0.4358974358974359,9.620810258390824
uonek,9.577139015486463,0.4188034188034188,6.95506988616951
upld,5.292407387547034,0.11965811965811966,4.1666898877284515
ups,1.6238704699710236,0.0,1.235878587550051
uqm,7.960047516705334,0.2564102564102564,5.847432022555064
urbn,6.265667310539482,0.15384615384615385,4.312726504440805
urg,9.327887839857254,0.358974358974359,6.239534676070356
uri,5.82619070055139,0.18803418803418803,5.456589086554228
usa,1.3662238918586591,0.0,1.2221416998213601
usac,4.800590581315414,0.05128205128205128,3.7117546691789465
usak,7.1380004884140975,0.21367521367521367,4.60575499562085
usap,7.584244937618616,0.2905982905982906,4.796134657393576
usat,6.408057012494035,0.1282051282051282,3.8723859493231534
usau,9.213967381103311,0.3162393162393162,8.841182006181649
usb,2.2187659919837435,0.008547008547008548,1.7499776425994178
usb_a,2.8933356945608417,0.02564102564102564,3.035517332326708
usb_h,1.1969765366974554,0.0,1.2935736054185938
usb_m,1.144123020949525,0.0,0.802543298669905
usb_o,0.8777691991940887,0.0,0.7193910316612203
uscr,5.509123088984161,0.07692307692307693,4.151744142187816
usdp,6.024853007413597,0.1623931623931624,4.651873810103921
useg,12.521819799616663,0.47863247863247865,11.810942268045682
usg,4.098952866812907,0.03418803418803419,2.4445368960363694
uslm,2.1535663533042566,0.008547008547008548,1.864063890470965
usm,3.6868792601729434,0.042735042735042736,3.094077328594257
usna,3.8678504988563125,0.05128205128205128,3.2768966434710145
usph,3.3719836151619975,0.02564102564102564,2.5927989730536876
usrt,1.9387386859849034,0.0,1.0861874030208043
utf,1.2348072592089152,0.0,0.792317303561614
utg,2.1525000649136072,0.008547008547008548,1.7170623197728807
uthr,4.436151926328664,0.06837606837606838,3.1650170106013693
uti,8.863020809981,0.3333333333333333,8.14841690415641
utl,2.3623021306691196,0.008547008547008548,2.3365856265343887
utmd,2.5770419908426176,0.03418803418803419,2.234502962214567
utsi,3.9290918252942664,0.05128205128205128,3.4853236276980692
utx,1.9933131215471038,0.0,1.7511690860120606
uuu,5.595353971738221,0.11965811965811966,3.751850320517595
uuuu,7.3087719228476065,0.20512820512820512,5.5675038706966635
uve,5.9572399150165625,0.13675213675213677,4.433631938365871
uvsp,3.339628083837188,0.03418803418803419,2.7807503352320966
uvv,3.9508588567318754,0.05128205128205128,3.3461307030086105
uwn,4.158552315651018,0.05128205128205128,2.7792518811987734
uza,1.2045037391615785,0.0,1.306878810599194
uzb,1.019312841884771,0.0,0.7306319089895454
v,1.675017820576505,0.0,1.4907588194967587
vac,3.803238895167405,0.02564102564102564,2.5775960278313126
vale,7.732765396126334,0.23076923076923078,6.3211490153125895
valu,5.480607492350828,0.13675213675213677,5.020136442072032
var,4.30891170639258,0.13675213675213677,4.582648930299916
vbf,1.2061445072579673,0.0,1.1553315583791954
vbfc,6.5094356091088565,0.19658119658119658,5.038498759274898
vbiv,7.465289126702377,0.23931623931623933,4.325554604573012
vblt,8.332303653675936,0.29914529914529914,7.864105351867255
vbnd,0.600093658591379,0.0,0.6086481997338271
vbtx,3.234520852698848,0.042735042735042736,2.6640631226912896
vc,3.0728242035087803,0.03418803418803419,3.041239988864353
vcel,8.982174364458473,0.28205128205128205,7.330191365390427
vcf,1.088632957122197,0.0,0.6699422795902942
vco,2.540317067708091,0.0,1.2456824858958682
vcra,3.458440752896374,0.02564102564102564,2.8575579824968953
